1286,V500
1287,PIANO
1288,A6
1289,TAB A101
1290,Tab A73
1291,GOCLM712HC
1292,GOCLM908HC
1293,Disco10 FlyTouch 3
1294,Nexus 10
1295,Nexus 7
1296,TV
1297,Concept GX-2
1298,GC-202X
1299,GC300
1300,GC370
1301,GF-600
1302,GF-690
1303,GF-910
1304,GF-930
1305,GF500
1306,GF760
1307,GF950
1308,GF970
1309,GV-230
1310,GV-690
1311,Vibe
1312,Crystal
1313,Q100
1314,Papyre Pad 712
1315,W80
1316,G402i
1317,G410i
1318,G411i
1319,G550i
1320,G600i
1321,GR660
1322,GR980
1323,M131
1324,1200P
1325,A62
1326,A7
1327,Double Z702/Dual Sim Card
1328,G3
1329,H-U55T
1330,HC-C80
1331,HE-N710E
1332,HE-N720E
1333,HG V70
1334,HG-M001
1335,HG-M301
1336,HG-N77
1337,HG-U69
1338,HTIL V70
1339,HTIL-S210
1340,HW-N66W
1341,M1000
1342,M1610
1343,M260
1344,N75W
1345,N88W
1346,P7
1347,T10C
1348,v100
1349,V7000
1350,Z3000
1351,M10
1352,M1001
1353,M701
1354,Treo 680
1355,SN10T2
1356,SN70T3
1357,Hannspad SN101T1
1358,X1
1359,U1
1360,H797
1361,M881
1362,HGC600E
1363,HT-10A01
1364,HEG-N200
1365,HEG-N700
1366,7DTB4
1367,HS-7DTB2-4GB
1368,HS-7DTB5
1369,HS-7DTB6-4GB
1370,HS-9DTB4
1371,C1110
1372,E860
1373,E910
1374,HS C3698
1375,HS-T860
1376,HS-T96
1377,M1101AS
1378,T39
1379,T92
1380,U8
1381,A5303H
1382,C201H
1383,C3001H
1384,C302H
1385,C309H
1386,C407H
1387,H001
1388,SH-P300
1389,W32H
1390,4S-3G
1391,H7
1392,H8
1393,Revo
1394,U7
1395,U3
1396,AD350
1397,eStation
1398,iPAQ 510
1399,iPAQ 510/Voice Messenger
1400,iPAQ 610
1401,iPAQ 910
1402,iPAQ Data Messenger
1403,iPAQ H5450 series
1404,iPAQ H6300 series
1405,iPAQ hw6500
1406,iPAQ HW6510
1407,iPAQ HW6515
1408,iPAQ hw6900
1409,iPAQ HW6915
1410,iPAQ HW6925
1411,iPAQ hw692x
1412,iPAQ KB1
1413,iPAQ rw6800
1414,iPAQ rw6815
1415,iPAQ Voice Messenger
1416,P160UNA
1417,Pre3
1418,TouchPad
1419,001HT
1420,2125/Faraday
1421,6175
1422,6277
1423,6850
1424,6990 LVW
1425,7 Mozart
1426,7 Pro Arrive
1427,7 Trophy
1428,8100
1429,8900a
1430,8900b
1431,8X
1432,9090
1433,A3335
1434,A510b
1435,A510c
1436,A6366/Aria
1437,A6380/Aria
1438,A6390
1439,A7272
1440,A810b
1441,A810e/ChaCha
1442,A9188
1443,A9191
1444,A9192
1445,ADR6225/Wildfire
1446,ADR6230
1447,ADR6285
1448,ADR6325
1449,ADR6330
1450,ADR6350
1451,ADR6350/Droid Incredible 2
1452,ADR6410L
1453,ADR6425
1454,Amaze 4G
1455,Android Dev Phone 1
1456,Apache
1457,Artist
1458,Athena
1459,Bahamas
1460,Bravo
1461,Bravo C
1462,Buzz
1463,C110e/Omega
1464,C110E/Radar
1465,C510b
1466,ChaCha
1467,Cingular 8125
1468,Cingular-3100
1469,Cleo
1470,Dash 3G (Maple)
1471,Desire
1472,Desire ADR6200
1473,Desire C
1474,Desire CDMA
1475,Desire HD
1476,Desire S
1477,Desire V
1478,Desire X
1479,Desire Z
1480,Dlx
1481,DoCoMo Pro Series HT-02A
1482,Dream
1483,Droid Eris
1484,Droid Incredible
1485,Elf
1486,Elfin
1487,Endeavour
1488,Espresso
1489,EVO 3D
1490,Evo 4G
